,SIC,Horizontal,"CAR(-1, +1)","CAR(-2, +2)",Crossborder,Cash,Leverage,Acquiror size,Date (years)
16581,6798,0,0.0243677,0.0180364,1,1,0.8536309,48.279,2013
16582,6798,0,0.0152598,0.02281,1,0,0.8633091,63.203,2014
16583,6798,0,-0.030227,-0.020502,1,0,0.8536309,58.486,2014
16584,7372,0,0.0156802,0.0125949,1,0,0.5038622,74.296,2006
16585,6797,0,0.0340737,0.0500274,1,0,0.2687617,880.677,2012
16586,6797,0,-0.010736,0.0138674,1,0,0.1827888,206.421,2013
16587,3620,0,0.1576365,0.1295591,1,0,0.7643362,5067.886,2014
16588,3620,0,-0.02295,-0.085312,0,0,0.7398754,5003.725,2015
16589,3620,0,-0.086856,-0.040448,1,0,0.7976888,3190.626,2013
16590,3620,0,0.2169953,0.2937208,1,0,0.691736,4399.512,2014
16591,3620,0,-0.026562,0.2449019,1,0,0.7976888,2786.709,2013
16592,7372,1,-0.001289,-0.024051,1,1,0.24882,2903.415,2013
16593,7372,1,-0.013339,-0.04902,1,0,0.319116,1355.525,2011
16594,7372,1,0.0118094,-0.007927,1,1,0.2903568,3769.006,2015
16595,7372,1,0.2480823,0.2427349,1,0,0.2563309,3255.294,2012
16596,7372,0,-0.114412,-0.118737,0,1,0.2458747,3647.048,2013
16597,7372,1,-0.021226,-0.040773,1,1,0.2862592,3907.884,2015
16598,7372,1,-0.010198,-0.01693,0,0,0.320807,2861.111,2014
16599,7372,1,-0.036305,-0.02333,1,0,0.260443,4009.305,2012
16600,7372,1,-0.000771,0.0008009,1,0,0.6285191,1510.531,2010
16601,7372,0,-0.030522,-0.016503,1,1,0.2702633,1704.183,2011
16602,7372,0,0.0539471,0.0568833,0,1,0.5937788,1741.587,2009
16603,7372,1,0.0052551,-0.015592,1,0,0.5963056,3194.282,2012
16604,7372,1,-0.009249,0.0130321,1,0,0.6533799,4652.939,2014
16605,7372,0,-0.009406,0.0001342,0,0,0.7003576,4813.955,2014
16606,7372,0,0.0021385,-0.016349,0,1,0.6984298,3588.727,2014
16607,7372,0,0.0057974,0.0134966,0,0,0.6303093,3395.347,2012
16608,7372,0,-0.000606,0.0025833,1,0,0.7003576,4475.856,2013
16609,7372,1,-0.013312,-0.008026,0,0,0.5323139,3371.895,2010
16610,7372,0,0.0198028,-0.001443,0,0,0.6279026,3928.638,2013
16611,7372,0,0.0929889,0.1190085,0,0,0.6365782,1020.349,2008
16612,7372,1,-0.010154,-0.009031,1,0,0.6279026,3739.424,2013
16613,7372,0,-0.029708,-0.018723,0,0,0.6984298,3653.543,2014
16614,7372,0,-0.026175,-0.072776,1,0,0.7780819,3157.952,2015
16615,7372,0,-0.048439,-0.059702,0,0,0.6365782,1460.694,2008
16616,7372,1,0.0151273,0.0002785,1,0,0.5141071,3531.024,2011
16617,7372,1,-0.016852,0.007961,0,0,0.5859509,3552.259,2011
16618,7372,1,-0.014928,-0.006882,0,0,0.5589455,2556.129,2010
16619,7372,1,0.0264968,0.0309397,0,0,0.6303093,3243.954,2012
16620,7372,1,-0.032296,-0.03622,1,0,0.5141071,3624.085,2011
16621,7372,1,-0.031744,-0.062317,1,0,0.5963056,2888.542,2012
16622,7372,1,0.0160666,-0.010647,1,1,0.6605684000000001,4264.912,2014
16623,7372,0,-0.016106,-0.01827,0,0,0.6341339,3569.88,2013
16624,7372,0,-0.00712,3.92e-05,1,0,0.5943314,3766.925,2011
16625,7372,1,0.0075425,0.0094179,1,0,0.7555868,3333.559,2015
16626,7372,1,-0.010669,0.0013087,1,0,0.6310251,3538.483,2013
16627,7372,0,0.0005113,-0.003598,0,0,0.6310251,3856.672,2013
16628,7372,1,-0.015558,0.0077281,0,0,0.5859509,3475.698,2011
16629,7372,1,-0.008629,-0.046983,0,0,0.5812614,2597.211,2010
16630,7372,1,0.0216606,-0.010518,1,0,0.6393818,2843.55,2012
16631,7372,1,-0.019263,-0.013783,0,0,0.6413926,1792.811,2008
16632,7372,0,-0.0049,-0.028622,0,0,0.6605684000000001,4387.378,2014
16633,1000,0,0.071172,0.0387065,0,1,0.6246342,32.722,2013
16634,1000,0,0.0259561,0.0505774,1,0,0.4629243,82.34,2010
16635,1000,0,-0.10816,-0.197977,0,0,0.3394842,60.392,2009
16636,3845,0,-0.010863,-0.041286,1,0,0.2286055,108.92,2010
16637,3845,0,-0.027029,0.0398861,1,0,0.2271248,91.751,2011
16638,3845,0,-0.012442,-0.02649,1,0,0.521724,183.038,2013
16639,2820,0,0.0213031,0.0340162,0,0,0.7910659,2756.023,2011
16640,2820,0,-0.027035,0.0133963,0,1,0.816289,1700.255,2010
16641,7011,1,0.0013645,0.0834642,1,0,0.6749688,50.814,2010
16642,5500,0,-0.008986,0.0032606,1,0,0.7110074,1340.172,2007
16643,5500,0,-0.007836,-0.003378,1,0,0.7110074,932.814,2007
16644,5500,0,0.0228815,0.0179814,1,0,0.7986509,1142.388,2013
16645,5500,0,-0.007869,0.0075864,1,0,0.7052488,1229.67,2007
16646,7372,0,0.0268344,-0.008366,0,1,0.5601036,35.97,2013
16647,7372,0,-0.28296,-0.23946,1,0,0.2483278,52.594,2008
16648,7372,1,-0.152853,-0.196725,1,0,0.3438528,347.693,2010
16649,7372,1,0.0002785,-0.134575,1,0,0.3438528,318.309,2010
16650,7372,1,-0.03884,0.0023026,1,0,0.3229124,266.692,2008
16651,7372,0,-0.055887,-0.07681,0,0,0.2577401,404.059,2006
16652,3576,0,0.0353195,0.0507523,1,1,0.2431375,518.294,2007
16653,3845,1,-0.002602,-0.011171,1,0,0.3629299,320.775,2009
16654,3845,0,-0.009337,-0.03077,1,0,0.1443163,524.81,2007
16655,3845,1,-0.026501,-0.025262,0,0,0.4949974,488.935,2010
16656,2650,0,0.0263278,0.0216525,1,1,0.5517153,3024.768,2010
16657,2650,0,0.0077521,0.0190335,1,0,0.6011814,3518.067,2007
16658,2650,0,0.0044407,0.0002292,1,0,0.5771141,3340.792,2006
16659,2650,0,0.0077523,0.0134088,1,0,0.5656172,3534.963,2006
16660,2650,0,0.0154806,0.0160022,1,0,0.5820805,2744.362,2009
16661,2650,0,-0.012689,-0.020266,0,0,0.6414213,4609.522,2015
16662,2650,0,0.0202612,0.0145921,1,0,0.5851617,3049.459,2006
16663,2650,0,-0.000979,-0.012044,0,1,0.5878478,3973.137,2007
16664,2650,0,-0.019159,-0.028129,0,0,0.5851617,3090.542,2006
16665,2650,0,0.01008,0.0208832,1,1,0.5278052,3089.775,2011
16666,2650,0,0.0023388,-0.057817,0,0,0.6032817,3344.651,2008
16667,2650,0,-0.004489,0.0153917,0,1,0.5648722,4174.233,2014
16668,7373,0,-0.024511,-0.050169,0,0,0.2888322,919.071,2008
16669,7373,0,-0.053682,-0.062652,1,1,0.1616891,660.559,2012
16670,7373,0,0.0240259,0.0834699,1,1,0.2273082,743.907,2013
16671,7373,0,-0.010354,-0.052964,1,0,0.2889684,934.132,2015
16672,7373,0,0.0559463,0.0504004,0,0,0.2664008,1934.188,2007
16673,2835,0,-0.085604,0.0557171,0,0,0.2865412,13.75,2008
16674,7389,1,-0.025275,-0.02341,0,0,0.7198442,2861.054,2015
16675,7389,0,0.0419398,-0.037277,1,0,0.670308,601.585,2009
16676,7389,0,-0.045012,-0.04655,0,0,0.8179445,1844.857,2006
16677,4899,0,0.0755751,0.0853767,1,1,0.1285882,40.63,2012
16678,4899,0,0.0718228,0.054036,1,1,0.1045817,39.367,2011
16679,7822,0,-0.023778,-0.071939,1,0,0.5653209,263.124,2007
16680,7822,0,-0.083445,-0.109364,1,1,0.5649173,356.938,2007
16681,5961,0,-0.005081,0.0781085,1,1,0.1250882,61.289,2009
16682,6020,0,0.0035989,0.0029532,1,0,0.8741514,1633.48,2015
16683,6020,0,-0.018586,-0.020003,1,0,0.8752065,1703.726,2016
16684,4941,1,0.0041902,-0.04628,1,0,0.6613192,311.424,2007
16685,4941,0,0.0151602,0.0193463,1,1,0.6917288,305.331,2008
16686,4941,1,0.0019607,-0.025882,1,0,0.6599829,345.132,2007
16687,6020,0,-0.018236,-0.003471,1,0,0.852052,107.263,2006
16688,4922,1,-0.013939,-0.035531,1,1,0.516295,384.458,2014
16689,4922,1,0.1813476,0.1761998,1,0,0.3607455,611.669,2014
16690,4922,0,-0.00331,-0.016143,1,0,0.4778298,728.937,2014
16691,4911,0,-0.072821,0.0076643,1,1,0.7127971,39461.974,2015
16692,4911,0,0.0043535,-0.025827,1,1,0.7172681,43301.85,2016
16693,4911,1,-0.019716,-0.014285,1,0,0.7173198,25825.078,2006
16694,4911,1,-0.000208,0.0055824,1,0,0.7168565,23634.243,2006
16695,1000,0,0.0007805,0.000176,0,0,0.4806318,26266.77,2014
16696,1000,0,0.05977,0.1206736,0,1,0.4109632,15451.54,2009
16697,1000,0,-0.030803,-0.02122,0,0,0.4089834,23280.423,2007
16698,1000,0,0.0022945,-0.028405,0,1,0.4959386,24101.711,2015
16699,6036,0,0.0241527,0.0281652,1,1,0.8759739,91.325,2013
16700,6036,0,0.0253633,0.1032916,1,1,0.8731288,82.111,2013
16701,6036,0,0.0110731,0.0072496,1,0,0.8895035,112.599,2014
16702,6036,0,-0.022614,-0.003759,1,0,0.9111762,22.195,2009
16703,6036,0,0.0102403,0.014329,1,0,0.8986463,272.346,2017
16704,6020,0,0.0291166,-0.015391,1,0,0.8300366,77.537,2011
16705,6020,0,-0.018298,-0.064242,1,0,0.7992635,82.602,2007
16706,6020,0,0.0054708,-0.002547,1,1,0.8503005,115.327,2014
16707,6020,0,-0.006508,-0.015532,1,1,0.9365155,272.443,2007
16708,6020,0,-0.09104,-0.112483,1,0,0.9246827,574.3,2014
16709,6020,0,-0.04592,-0.036618,1,0,0.9366036,270.659,2007
16710,4512,1,-0.054329,-0.144916,1,0,0.6113343,8876.69,2008
16711,4512,1,0.081311,0.0786242,1,0,0.6298125,8197.948,2010
16712,6020,0,0.0057731,0.0103674,1,1,0.9090079,387.011,2007
16713,6020,0,0.0157462,0.0210566,1,0,0.8644866,328.707,2015
16714,4923,0,0.0042005,0.0125812,1,0,0.6789129,2230.279,2014
16715,4923,0,-0.035616,-0.032414,1,0,0.5451784,13141.074,2014
16716,4923,0,0.0288366,0.0438361,1,0,0.5494086,12983.582,2013
16717,4923,0,-0.08461,-0.081606,1,0,0.5322001,11663.387,2014
16718,4923,0,-0.038273,-0.06142,1,0,0.5322001,11557.452,2014
16719,6798,0,-0.006209,-0.009814,1,1,0.470326,1167.827,2007
16720,6798,0,-0.003072,0.0005094,1,0,0.471052,1116.638,2007
16721,6798,0,0.0038385,0.0356007,1,0,0.4801438,848.62,2006
16722,6798,0,-0.042997,-0.086007,1,0,0.5454228,857.427,2008
16723,6798,0,-0.064051,-0.076474,1,1,0.3930785,424.423,2016
16724,6798,0,-0.001948,0.0052583,1,0,0.5048139,1676.214,2012
16725,6798,0,-0.014616,0.0024333,1,0,0.4450633,2117.42,2013
16726,6798,0,0.0055274,-0.009768,1,0,0.4612044,1068.812,2011
16727,6798,0,-0.011988,-0.016212,1,0,0.4415038,1013.198,2010
16728,6798,0,-0.007866,-0.011926,1,0,0.4480441,2514.218,2014
16729,6798,0,0.0087688,0.0366355,1,0,0.4685096,2645.102,2014
16730,4832,0,0.1082911,0.1057353,1,0,0.9123778,35.42,2011
16731,3674,0,-0.039033,-0.041253,0,0,0.5634853,1159.158,2007
16732,4931,0,-0.005584,0.0247067,1,0,0.8257404,184.525,2015
16733,4931,0,0.1371658,0.1864821,1,0,0.7260349,267.248,2016
16734,4931,0,0.0506441,0.0152687,1,0,0.742225,182.188,2015
16735,2836,1,-0.074125,-0.167188,0,0,0.1189758,613.764,2016
16736,3711,0,0.0242528,0.0411024,1,0,0.2431034,213.783,2011
16737,3711,1,-0.005556,-0.010641,1,0,0.280218,178.545,2009
16738,5141,0,-0.001789,0.0486619,1,0,0.6668005,570.133,2007
16739,5141,1,-0.031929,-0.003608,1,0,0.5749411,670.758,2013
16740,5141,0,0.0754198,0.1095533,1,0,0.6979208,364.967,2006
16741,5141,0,0.0501728,0.066644,1,0,0.5855032,334.95,2013
16742,5141,0,-0.043362,0.0017311,1,1,0.6550363,505.049,2008
16743,3080,0,-0.070459,-0.139611,1,1,0.5545136,597.944,2007
16744,3679,1,-0.004108,-0.048542,1,0,0.4692544,250.949,2014
16745,3679,0,-0.004909,-0.01369,1,0,0.2075881,79.737,2006
16746,3679,0,-0.007283,0.0191086,1,0,0.4420452,315.666,2014
16747,3679,1,0.0482417,0.1025279,1,0,0.4692544,255.779,2014
16748,3679,0,-0.020396,-0.025324,1,0,0.4692544,283.752,2015
16749,3679,0,-0.021057,-0.081744,1,0,0.4692544,283.752,2015
16750,3679,0,-0.000673,0.0100917,0,0,0.4854619,221.025,2015
16751,4923,0,0.0004314,-0.019175,1,0,0.6599992,13925.25,2010
16752,4923,0,-0.016239,-0.014985,0,0,0.6729092,17768.655,2012
16753,4922,1,-0.055019,-0.051637,1,1,0.3195357,2933.049,2011
16754,4922,0,-0.021405,-0.042349,0,0,0.391169,3921.162,2013
16755,4922,0,-0.005798,-0.06324,1,0,0.2514639,2811.559,2010
16756,4922,1,0.0002521,0.0111356,1,0,0.3091681,3101.415,2012
16757,4922,0,-0.033849,-0.033907,1,1,0.3016547,1019.545,2009
16758,4922,0,0.0744895,0.1203143,1,0,0.391169,10198.448,2013
16759,3845,1,-0.053385,-0.056869,1,0,0.1123341,878.559,2014
16760,3845,0,-0.012152,0.0156257,0,0,0.6318639,1445.774,2015
16761,3845,0,0.0287593,0.0240181,1,0,0.1418581,270.865,2008
16762,3845,0,-0.016492,0.034957,0,0,0.1803681,469.888,2013
16763,3690,0,0.0583093,0.0605408,1,1,0.8124657,4768.808,2015
16764,3690,0,-0.02454,0.0016565,1,0,0.7191675,1237.679,2011
16765,3690,0,0.0500082,0.0631475,0,0,0.8139739,4568.15,2014
16766,3690,0,-0.00149,-0.033773,1,0,0.8028615,5142.807,2015
16767,3690,0,0.0135657,0.016996,1,1,0.7363573,2449.107,2012
16768,3690,0,0.1583504,0.1811963,1,1,0.7311859,2024.54,2012
16769,3690,0,-0.003451,-0.000412,1,0,0.8139739,4541.257,2014
16770,3679,0,-0.034697,-0.081684,1,0,0.2295231,90.058,2006
16771,3679,1,0.0617583,0.0175627,1,1,0.1540944,105.152,2009
16772,3679,1,0.0817155,0.0964241,1,0,0.179838,182.602,2010
16773,3679,1,0.0009835,0.0268791,1,0,0.1685665,187.405,2010
16774,2836,0,-0.167077,-0.193089,1,0,0.3307679,760.447,2012
16775,2836,0,-0.030065,-0.028319,1,0,0.4412719,172.568,2009
16776,2836,0,0.0294868,0.0681694,1,0,0.1620312,51.209,2009
16777,2836,1,-0.026278,0.0033883,1,0,0.4074214,490.419,2013
16778,7370,0,-0.037015,0.0557491,1,1,0.6085509,169.373,2014
16779,7948,1,-0.030152,-0.057576,1,0,0.5884529,1098.793,2008
16780,7948,1,0.039951,0.0755579,1,1,0.4642404,1663.489,2007
16781,7363,0,-0.020662,0.0015151,1,0,0.3205209,500.746,2007
16782,7363,0,0.1553539,0.1719499,1,0,0.3392629,310.761,2010
16783,7363,0,0.0135531,0.0009075,1,0,0.3112543,491.029,2007
16784,7363,1,-0.092813,-0.065032,1,1,0.3029264,473.253,2007
16785,6798,0,0.016639,0.004743,1,1,0.6520239,1608.233,2007
16786,6798,0,0.0148281,0.027032,1,0,0.5822357,933.073,2006
16787,7372,1,-0.041664,-0.029472,1,0,0.3994863,5290.018,2013
16788,7372,0,0.0471939,0.0232898,1,0,0.3434699,8694.24,2015
16789,2320,0,0.0686545,0.054916,1,0,0.1658623,12.272,2006
16790,6141,1,0.3000294,0.2935454,1,1,0.8338773,3879.055,2015
16791,4812,1,0.175176,0.2269228,1,0,0.7332359,14721.914,2015
16792,4812,1,0.0306985,0.0631425,1,0,0.7088537,24171.044,2014
16793,4812,0,0.3700183,0.3020866,0,0,0.663445,6843.641,2009
16794,4812,0,0.0002095,0.0025526,1,1,0.4481801,63804.553,2007
16795,4812,0,0.0083505,0.0034742,1,1,0.8117861,16322.061,2012
16796,4812,0,-0.000748,-0.026582,1,1,0.8264519,16645.562,2012
16797,4812,1,-0.000447,-0.062616,1,0,0.4559039,60440.406,2007
16798,4812,0,-0.105125,-0.146361,1,0,0.4502651,56940.807,2006
16799,4812,0,-0.013829,0.0098729,1,0,0.8724511,21639.045,2013
16800,4812,1,0.0521774,-0.021826,1,0,0.8117861,14881.879,2012
16801,4812,1,-0.010056,-0.03547,1,0,0.4559039,51555.223,2007
16802,4812,0,0.0003459,-0.014854,1,0,0.4481801,59030.062,2007
16803,4812,1,-0.00485,-0.003276,1,0,0.4559039,48922.026,2007
16804,4812,1,-0.021921,-0.007847,1,0,0.6568501,16039.557,2008
16805,4812,0,-0.019693,-0.058759,1,0,0.4559039,62654.051,2007
16806,4812,1,0.0090874,-0.003178,1,1,0.8264519,15143.255,2012
16807,4812,1,-0.113662,-0.152319,1,0,0.6672958,13810.881,2009
16808,4812,0,0.0240284,0.0520034,1,0,0.4531654,55321.99,2007
16809,4812,1,-0.000725,0.0106041,0,0,0.4481801,63717.744,2007
16810,4812,1,-0.045627,-0.06906,1,0,0.6650622,12222.356,2009
16811,7011,0,0.05001,0.0552626,1,1,0.6977605,5572.484,2007
16812,7011,0,-0.029811,-0.097751,1,1,0.625867,4613.874,2007
16813,3845,0,-0.015581,-0.010513,0,0,0.4179107,10046.679,2008
16814,3845,1,-0.011627,0.0053987,1,0,0.3801431,13965.825,2007
16815,3845,0,0.0084933,0.0285162,0,0,0.4179107,9513.197,2008
16816,3845,0,0.0018602,-0.020001,1,0,0.4494453,12591.94,2010
16817,3845,0,7.98e-05,-0.015892,1,1,0.4371098,14457.816,2008
16818,3845,0,-0.002517,-0.014157,1,0,0.4505933,14373.102,2008
16819,3845,0,0.0007826,-0.009333,0,0,0.5779503,14933.992,2013
16820,3845,1,0.078648,0.0679053,0,0,0.4179107,13058.274,2008
16821,3845,0,-0.01215,0.0079104,1,1,0.4622649,13642.898,2010
16822,3845,1,0.0177295,0.0340531,1,0,0.4062754,13195.449,2009
16823,3845,1,-0.002287,-0.003684,1,0,0.4865517,17115.955,2011
16824,3845,1,-0.010383,-0.028768,1,1,0.5891556,18829.911,2014
16825,3845,1,0.0437656,0.0447717,1,1,0.4226057,11769.139,2009
16826,3845,1,0.0205658,0.032262,1,0,0.5817686,12518.965,2013
16827,3845,1,-0.003891,-0.01886,1,1,0.5876354,20928.028,2015
16828,1311,1,0.0402461,0.0040592,1,1,0.5783492,2289.093,2007
16829,1311,1,0.0225376,0.0545718,1,0,0.5703231,2348.462,2007
16830,1311,1,0.031418,0.077799,1,1,0.6642875,2220.213,2008
16831,1311,1,0.0391004,0.0514232,1,1,0.5554354,1932.31,2006
16832,3571,0,-0.174904,-0.137599,1,0,0.0271783,181.17,2007
16833,7370,0,-0.013813,-0.04982,1,1,0.1601371,509.593,2014
16834,7370,0,0.1688186,0.1652819,1,1,0.1951078,919.368,2015
16835,7370,0,0.0107468,0.0442626,1,0,0.0895978,492.171,2014
16836,3674,1,0.010336,-0.010498,1,0,0.263749,597.837,2011
16837,3674,1,-0.141489,-0.156838,1,1,0.2800577,660.931,2011
16838,3674,1,0.0135237,0.0154937,0,0,0.2382822,517.235,2010
16839,3674,0,0.0108952,-0.008417,1,0,0.2086315,443.397,2009
16840,3674,1,0.0015636,0.0056916,0,0,0.2450223,443.827,2010
16841,3690,0,0.0166496,0.0139562,1,1,0.4323007,805.991,2014
16842,3690,0,0.0159524,0.0415716,1,0,0.5741019,309.813,2011
16843,3690,0,-0.017497,-0.098715,1,0,0.5162633,385.911,2012
16844,3690,0,-0.036305,-0.011164,1,0,0.564912,293.014,2011
16845,3690,0,-0.032367,-0.082366,0,0,0.509637,528.124,2013
16846,3690,0,-0.033593,-0.036483,1,0,0.4538545,792.779,2014
16847,1531,0,0.0726915,0.0702062,1,0,0.5881859,2059.485,2013
16848,1531,0,0.0098005,0.0191372,1,0,0.5830857,2176.31,2014
16849,1531,0,-0.243712,-0.332064,1,0,0.70762,140.736,2008
16850,7500,0,0.0525892,0.0382739,1,0,0.8068953,285.444,2012
16851,7500,0,0.0473025,0.0326834,1,0,0.8021857,329.033,2007
16852,7500,0,0.065699,0.0357265,1,0,0.9186445,294.456,2008
16853,7500,0,-0.017291,0.0047581,1,0,0.8780875,289.193,2010
16854,7500,0,-0.020296,0.0710455,1,0,1.0009644,237.907,2009
16855,2761,0,-0.025658,-0.010215,1,0,0.8617465,91.943,2011
16856,2761,0,-0.043924,-0.169381,1,0,0.8808311,104.854,2010
16857,2761,0,3.6549265,3.660485,1,0,1.4762139,88.061,2013
16858,3585,0,0.0251258,0.0059653,1,0,0.5309278,376.496,2006
16859,3585,0,0.0142234,-0.015204,1,1,0.5309278,378.235,2007
16860,3585,0,0.0726377,0.1069291,1,1,0.5733394,240.844,2008
16861,3585,0,0.0249245,0.0257235,0,0,0.4770936,513.334,2012
16862,3585,0,0.0182476,0.0106441,1,0,0.6098486,335.501,2005
16863,3585,1,-0.030437,-0.033619,1,0,0.6098486,335.501,2005
16864,3585,0,0.0412684,0.0725963,0,0,0.4344069,508.135,2012
16865,3585,0,0.0166942,0.0039368,1,1,0.4106718,913.514,2014
16866,3585,0,0.0628608,0.0257554,0,0,0.5255071,333.263,2010
16867,3585,0,0.0131544,-0.025346,0,0,0.5145579,415.501,2011
16868,3585,0,0.004631,-0.007703,0,0,0.5212327,381.56,2011
16869,3585,0,-0.003432,0.0229607,1,0,0.5696347,300.341,2010
16870,3585,0,0.0100883,0.003659,1,1,0.3920299,945.451,2014
16871,3540,0,0.0262171,0.0059205,1,1,0.5532262,8038.994,2010
16872,3540,0,0.001296,0.0046278,0,0,0.5974052,13782.719,2013
16873,3540,0,0.0178556,0.0441252,0,1,0.5558736,10357.74,2012
16874,3540,0,-0.059641,-0.041254,0,1,0.5754166,13110.351,2013
16875,3540,0,-0.012426,-0.017859,1,1,0.5335346,9892.37,2010
16876,3540,0,0.0169926,-0.015001,0,0,0.6059121,12112.948,2013
16877,3540,0,0.0172366,0.0183806,1,0,0.56915,11161.073,2012
16878,3540,0,0.0485136,-0.003514,0,0,0.5270028,12682.518,2011
16879,3540,0,-0.031811,-0.045941,1,0,0.5558736,12341.791,2012
16880,3540,0,-0.015212,-0.018809,0,1,0.578469,11517.014,2012
16881,3540,0,0.0431469,0.0390363,0,1,0.5558736,12386.252,2012
16882,7373,0,0.1248215,0.1332904,1,1,0.4553136,574.756,2008
16883,5110,0,-0.020672,-0.015708,0,0,0.484826,10766.588,2015
16884,5110,0,-0.031842,-0.03249,1,0,0.4009033,18674.529,2007
16885,5110,0,-0.023897,-0.046723,1,0,0.4074796,19568.863,2007
16886,5110,0,0.0329185,0.029007,0,0,0.382162,15683.545,2008
16887,5110,0,0.0013959,-0.009393,1,0,0.484826,10260.603,2015
16888,5110,0,0.0260842,-0.008729,0,0,0.4930082,91.484,2010
16889,5110,0,-0.011562,-0.047682,1,0,0.4663504,11295.701,2015
16890,5110,0,0.0124759,0.0239681,0,1,0.4504785,7821.66,2014
16891,5110,0,0.0079478,0.0131525,1,0,0.4968315,9167.655,2013
16892,5812,1,-0.005305,-0.036054,1,0,0.5073112,26.317,2007
16893,5812,1,-0.009879,0.039125,1,0,0.5073112,26.732,2007
16894,5812,1,-0.030904,-0.085904,1,0,0.5475463,20.609,2007
16895,5812,1,0.0163694,0.0214622,1,0,0.4363967,25.603,2007
16896,5812,1,0.027838,-0.014049,1,0,0.4387146,26.51,2007
16897,5812,1,0.0516887,0.0144572,1,0,0.528862,24.097,2007
16898,5812,1,-0.022771,-0.052873,1,0,0.4565106,23.622,2006
16899,5812,1,-0.015122,0.0073864,1,0,0.5073112,25.492,2007
16900,5812,1,0.0129085,0.0152967,1,0,0.4360952,25.651,2006
16901,5812,1,0.0044082,0.0224321,1,0,0.4360952,27.458,2006
16902,5900,0,0.0084763,0.0048962,1,1,0.4605987,298.064,2010
16903,5900,0,0.0082248,0.0072623,1,1,0.5900722,304.579,2014
16904,5900,0,0.1506829,0.0547214,1,0,0.8158766,96.173,2006
16905,7389,1,0.0426255,0.0468902,1,0,0.3627213,115.879,2014
16906,7389,0,-0.005617,-0.030428,1,0,0.2883327,70.686,2013
16907,7389,0,0.0018593,0.0222277,1,0,0.3082875,72.84,2013
16908,5812,1,-0.001721,0.0458898,1,0,0.366658,29417.979,2006
16909,5812,0,-0.033967,-0.022056,1,1,0.3584338,42081.58,2012
16910,5812,0,0.0053213,0.004585,0,0,0.430537,18613.515,2010
16911,5812,0,-0.004003,-0.014667,1,0,0.5874255,13240.326,2008
16912,5812,0,0.0326832,0.0481295,1,0,0.3818308,23657.325,2006
16913,5812,0,0.0096941,-0.00572,1,1,0.4039319,30657.249,2011
16914,5812,0,0.0191261,0.012924,0,0,0.3818308,25910.404,2006
16915,5812,0,-0.002339,-0.026272,1,0,0.4141911,25043.22,2011
16916,5812,1,0.0468723,0.0320237,0,0,0.3883316,28090.665,2011
16917,5812,0,-0.018148,-0.024851,1,1,0.3777375,36776.4,2012
16918,5812,0,0.0374717,0.0373745,1,0,0.430537,18835.545,2010
16919,7011,1,-0.013251,-0.008899,0,0,0.7859102,8458.848,2010
16920,7011,1,-0.004549,0.009418,0,0,0.7103754,9991.234,2011
16921,7011,1,-0.012602,-0.018691,0,0,0.6161835,15200.736,2014
16922,6798,1,-0.001753,-0.019757,1,0,0.36365,1661.448,2011
16923,6798,1,0.0515809,0.0578417,1,0,0.395262,3096.796,2013
16924,6798,0,-0.009334,-0.006261,0,1,0.9665552,5450.39,2015
16925,6798,0,0.0028278,0.0008708,1,1,0.9609361,933.343,2014
16926,6798,1,0.1480178,0.1560963,1,0,0.6542772,920.755,2015
16927,6020,0,-0.00012,-0.036985,1,1,0.8318983,568.338,2014
16928,6020,0,-0.00735,-0.005611,1,0,0.831343,519.439,2014
16929,6020,0,0.0102152,-0.018758,0,0,0.8958599,16421.354,2011
16930,6020,0,-0.019082,-0.010872,1,1,0.937539,22315.449,2007
16931,6020,0,-0.013772,-0.028652,0,0,0.9299898,30910.442,2008
16932,6020,0,0.0158981,0.0092282,0,0,0.888356,22726.791,2011
16933,6020,0,0.0131841,0.0365073,1,0,0.9207327,27668.815,2008
16934,6020,0,-0.017979,-0.011284,1,0,0.9138022,23076.991,2016
16935,6020,0,-0.059517,-0.056881,0,1,0.8927462,21703.329,2012
16936,6020,0,0.0230204,0.0963184,0,0,0.9165284,20557.862,2009
16937,6020,0,-0.053168,-0.041948,1,0,0.9324472,22953.033,2007
16938,6020,0,0.0245231,0.0072894,0,0,0.9165284,20879.819,2009
16939,6020,0,0.0501152,-0.035845,1,0,0.8958599,17177.401,2011
16940,5812,0,0.0892854,0.083864,1,0,0.4323629,6824.577,2009
16941,5812,1,-0.014791,0.001329,1,0,0.4372742,296.773,2009
16942,3312,1,-0.025991,-0.0289,1,0,0.6217683,2964.162,2010
16943,3312,0,-0.032286,0.0090211,1,0,0.4514808,3559.632,2007
16944,3312,0,-0.029631,-0.02741,1,1,0.6057851,3511.463,2009
16945,3312,0,-0.018293,-0.012952,1,0,0.5399548,3933.248,2007
16946,3312,0,0.1579988,0.1646563,1,1,0.5545496,3976.083,2014
16947,3312,1,-0.013158,-0.071547,1,0,0.4763162,4554.588,2007
16948,9997,0,0.0067906,0.0093568,1,1,0.4364697,372.556,2013
16949,9997,0,0.0283592,0.0197433,1,0,0.6105943,363.657,2016
16950,3310,0,0.0434337,0.0793342,1,0,0.4116737,322.39,2006
16951,2522,1,-0.005617,0.0091237,0,0,0.4697958,2009.243,2006
16952,3931,0,0.0656893,0.0774488,1,1,0.629293,234.05,2008
